CustomerID,Gender,SeniorCitizen,Partner,Dependants,TenureMonths,MonthlyCharges,TotalCharges_clean,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,PaperlessBilling,FiberOpticFlag,MonthlyContractFlag,EstimatedRevenue,TenureSegment,ChurnValue,ChurnProbability,ChurnRiskPercent
9281-OFDMF,Male,Yes,No,No,39,90.7,3413.25,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Electronic check,No,1,1,3537.3,Loyal,0,0.25453523,25.45
9281-PKKZE,Female,No,Yes,No,46,43.95,2007.85,DSL,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,0,1,2021.7,Loyal,0,0.24766354,24.77
9282-IZGQK,Female,No,No,No,1,85.0,85.0,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,85.0,New,1,0.90581554,90.58
9283-LZQOH,Male,No,Yes,No,13,74.4,896.75,Fiber optic,No,No,No,No,No,No,Month-to-month,Credit card (automatic),Yes,1,1,967.2,Established,1,0.6291447,62.91
9286-BHDQG,Male,No,Yes,No,72,45.25,3139.8,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Credit card (automatic),No,0,0,3258.0,Loyal,0,0.014549438,1.45
9286-DOJGF,Female,Yes,Yes,No,38,74.95,2869.85,Fiber optic,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),Yes,1,1,2848.1,Loyal,1,0.64693856,64.69
9289-LBQVU,Male,No,Yes,No,64,70.15,4480.7,DSL,No,Yes,No,Yes,No,Yes,One year,Mailed check,Yes,0,0,4489.6,Loyal,0,0.057814326,5.78
9290-SHCMB,Female,Yes,No,No,13,96.85,1235.55,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,1259.05,Established,0,0.7983951,79.84
9294-TDIPC,Male,No,No,Yes,5,20.2,83.75,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,101.0,New,0,0.050849777,5.08
9297-EONCV,Female,No,No,No,72,91.35,6697.2,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,0,0,6577.2,Loyal,0,0.005445699,0.54
9297-FVVDH,Female,No,Yes,No,57,84.5,4845.4,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Electronic check,Yes,0,0,4816.5,Loyal,0,0.04234365,4.23
9298-WGMRW,Female,No,Yes,No,72,115.5,8312.75,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,1,0,8316.0,Loyal,0,0.01577863,1.58
9300-AGZNL,Male,Yes,No,No,1,94.0,94.0,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,94.0,New,1,0.92278445,92.28
9300-RENDD,Male,No,No,No,1,79.95,79.95,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Electronic check,Yes,1,1,79.95,New,1,0.9064226,90.64
9305-CDSKC,Female,No,No,Yes,8,99.65,820.5,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,797.2,Established,1,0.7860013,78.6
9306-CPCBC,Female,No,No,No,3,74.25,210.3,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,222.75,New,1,0.6297237,62.97
9308-ANMVE,Male,No,No,Yes,47,55.3,2654.05,DSL,Yes,Yes,No,No,No,No,Month-to-month,Electronic check,Yes,0,1,2599.1,Loyal,0,0.1721735,17.22
9309-BZGNT,Male,Yes,Yes,No,69,29.8,2134.3,DSL,No,No,Yes,No,No,No,One year,Credit card (automatic),Yes,0,0,2056.2,Loyal,0,0.044251658,4.43
9313-CDOGY,Male,No,Yes,Yes,38,19.6,717.3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic check,No,0,1,744.8,Loyal,0,0.024446027,2.44
9313-QOLTZ,Male,No,No,No,26,20.9,518.3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,543.4,Loyal,0,0.028962942,2.9
9314-IJWSQ,Female,No,Yes,Yes,14,84.8,1203.9,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Electronic check,Yes,1,1,1187.2,Established,0,0.1663769,16.64
9314-QDMDW,Male,No,No,No,11,61.25,729.95,DSL,No,Yes,No,No,Yes,No,One year,Electronic check,Yes,0,0,673.75,Established,0,0.14402272,14.4
9317-WZPGV,Female,Yes,No,No,2,79.75,159.4,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Bank transfer (automatic),Yes,1,1,159.5,New,1,0.8468579,84.69
9318-NKNFC,Male,No,No,No,1,18.85,18.85,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,Yes,0,1,18.85,New,1,0.34180817,34.18
9323-HGFWY,Female,No,Yes,No,27,101.9,2681.15,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Credit card (automatic),Yes,1,0,2751.3,Loyal,0,0.40561035,40.56
9327-QSDED,Male,No,No,No,8,43.55,335.4,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,No,0,1,348.4,Established,0,0.21197425,21.2
9330-DHBFL,Female,No,Yes,No,23,66.25,1533.8,DSL,Yes,Yes,Yes,Yes,No,No,One year,Mailed check,Yes,0,0,1523.75,Established,0,0.050096206,5.01
9330-IJWIO,Female,No,No,No,13,100.35,1358.85,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,1304.55,Established,1,0.8482283,84.82
9330-VOFSZ,Female,No,Yes,No,60,110.8,6640.7,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,1,0,6648.0,Loyal,0,0.052197125,5.22
9332-GYWLO,Female,No,Yes,Yes,6,54.85,355.1,DSL,No,No,No,No,Yes,No,Month-to-month,Electronic check,No,0,1,329.1,Established,0,0.14489295,14.49
9334-GWGOW,Male,Yes,Yes,No,7,74.85,485.25,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,523.95,Established,0,0.69466615,69.47
9337-SRRNI,Male,No,No,Yes,66,25.3,1673.8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),Yes,0,0,1669.8,Loyal,0,0.00146532,0.15
9339-FIIJL,Male,No,Yes,No,72,85.95,6151.9,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),No,0,0,6188.4,Loyal,0,0.016274506,1.63
9342-VNIMQ,Male,No,No,No,33,54.65,1665.2,DSL,No,Yes,No,No,No,No,Month-to-month,Bank transfer (automatic),Yes,0,1,1803.45,Loyal,0,0.14111815,14.11
9347-AERRL,Male,No,Yes,No,23,19.3,486.2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit card (automatic),No,0,0,443.9,Established,0,0.027023071,2.7
9348-ROUAI,Female,No,Yes,Yes,59,90.3,5194.05,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),No,0,0,5327.7,Loyal,0,0.0027248699,0.27
9348-YVOMK,Male,No,No,No,4,44.8,176.2,DSL,No,No,No,No,No,No,Month-to-month,Credit card (automatic),Yes,0,1,179.2,New,0,0.45540354,45.54
9350-VLHMB,Male,No,Yes,Yes,67,89.55,6373.1,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Bank transfer (automatic),Yes,1,1,5999.85,Loyal,0,0.023244187,2.32
9350-ZXYJC,Female,No,No,No,4,25.3,116.95,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),Yes,0,0,101.2,New,0,0.028774992,2.88
9351-HXDMR,Male,No,Yes,No,72,110.9,8240.85,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,1,0,7984.8,Loyal,0,0.035245415,3.52
9351-LZYGF,Female,No,Yes,No,42,66.4,2727.8,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Credit card (automatic),Yes,0,1,2788.8,Loyal,0,0.19490673,19.49
9355-NPPFS,Female,Yes,No,No,26,78.8,2006.1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,2048.8,Loyal,0,0.52168363,52.17
9356-AXGMP,Male,No,Yes,No,38,110.7,4428.6,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Electronic check,Yes,1,0,4206.6,Loyal,0,0.3945907,39.46
9357-UJRUN,Male,No,Yes,No,24,58.35,1346.9,DSL,Yes,No,No,Yes,No,No,One year,Electronic check,Yes,0,0,1400.4,Established,0,0.11968081,11.97
9359-JANWS,Female,No,Yes,No,65,58.9,3857.1,DSL,Yes,No,Yes,Yes,No,No,Two year,Credit card (automatic),No,0,0,3828.5,Loyal,0,0.021265458,2.13
9359-UGBTK,Female,No,No,No,67,72.35,4991.5,DSL,Yes,No,Yes,Yes,No,Yes,One year,Bank transfer (automatic),Yes,0,0,4847.45,Loyal,0,0.034300644,3.43
9360-AHGNL,Female,Yes,Yes,No,43,109.55,4830.25,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Mailed check,Yes,1,0,4710.65,Loyal,1,0.3773557,37.74
9360-OMDZZ,Male,No,No,No,24,94.1,2322.85,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,2258.4,Established,0,0.5742409,57.42
9361-YNQWJ,Female,No,No,No,64,24.4,1601.2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),Yes,0,0,1561.6,Loyal,0,0.01192562,1.19
9362-MWODR,Female,No,No,Yes,40,64.1,2460.35,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Credit card (automatic),Yes,0,1,2564.0,Loyal,0,0.12994787,12.99
9364-YKUVW,Male,No,No,No,15,19.8,309.4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,Yes,0,1,297.0,Established,0,0.17291449,17.29
9365-CSLBQ,Male,No,No,Yes,71,24.35,1654.6,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,1728.85,Loyal,0,0.0011037672,0.11
9365-SRSZE,Male,Yes,Yes,No,27,70.55,1943.9,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,1904.85,Loyal,0,0.44934827,44.93
9367-OIUXP,Male,No,No,No,4,20.7,73.05,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,82.8,New,0,0.102620855,10.26
9367-TCUYN,Female,No,No,No,12,20.1,223.6,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,241.2,Established,0,0.12857832,12.86
9367-WXLCH,Male,No,No,Yes,8,84.5,662.65,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Bank transfer (automatic),No,1,1,676.0,Established,1,0.42299438,42.3
9369-XFEHK,Female,Yes,Yes,No,33,80.6,2656.5,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Bank transfer (automatic),Yes,1,1,2659.8,Loyal,1,0.5362467,53.62
9371-BITHB,Female,No,Yes,Yes,52,19.85,1070.5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,1032.2,Loyal,0,0.002416496,0.24
9372-TXXPS,Female,No,Yes,No,60,59.85,3483.45,DSL,Yes,Yes,No,Yes,No,No,Two year,Bank transfer (automatic),No,0,0,3591.0,Loyal,0,0.013735155,1.37
9373-WSLOY,Male,Yes,Yes,No,33,50.0,1750.85,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Electronic check,Yes,0,1,1650.0,Loyal,0,0.18864194,18.86
9374-YOLBJ,Female,No,Yes,Yes,1,19.25,19.25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic check,No,0,1,19.25,New,0,0.2153996,21.54
9375-MHRRS,Male,No,No,No,6,50.05,288.35,DSL,No,No,No,Yes,No,No,Month-to-month,Mailed check,No,0,1,300.3,Established,0,0.17292084,17.29
9378-FXTIZ,Female,No,Yes,No,54,70.15,3715.65,DSL,No,No,No,No,Yes,Yes,One year,Credit card (automatic),Yes,0,0,3788.1,Loyal,1,0.20762025,20.76
9381-NDKME,Female,Yes,Yes,No,24,40.65,933.3,DSL,No,No,Yes,No,No,Yes,Month-to-month,Credit card (automatic),Yes,0,1,975.6,Established,1,0.5492029,54.92
9385-EHGDO,Female,No,Yes,Yes,35,19.85,739.35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,Yes,0,0,694.75,Loyal,0,0.0023201783,0.23
9385-NXKDA,Female,No,Yes,No,72,82.65,5919.35,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Credit card (automatic),Yes,0,0,5950.8,Loyal,0,0.015100907,1.51
9386-LDCZR,Male,No,No,No,43,90.65,3882.3,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Credit card (automatic),Yes,1,0,3897.95,Loyal,0,0.026054708,2.61
9388-ZEYVT,Male,No,No,No,43,44.15,1931.3,DSL,No,No,Yes,Yes,No,Yes,One year,Electronic check,No,0,0,1898.45,Loyal,0,0.061165974,6.12
9389-ACWBI,Female,No,Yes,Yes,5,69.95,320.4,Fiber optic,No,No,No,No,No,No,Month-to-month,Credit card (automatic),No,1,1,349.75,New,0,0.27861947,27.86
9391-DXGGG,Female,Yes,No,No,44,89.15,3990.75,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Credit card (automatic),No,1,0,3922.6,Loyal,0,0.09464863,9.46
9391-EOYLI,Male,Yes,Yes,No,12,80.45,950.2,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,965.4,Established,1,0.7748834,77.49
9391-LMANN,Male,No,No,Yes,53,95.95,5036.9,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Electronic check,No,1,0,5085.35,Loyal,0,0.012781961,1.28
9391-TTOYH,Female,No,No,No,23,19.5,470.2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,Yes,0,1,448.5,Established,0,0.07383152,7.38
9391-YZEJW,Female,No,No,No,62,94.0,5757.2,Fiber optic,No,No,No,No,Yes,Yes,One year,Bank transfer (automatic),Yes,1,0,5828.0,Loyal,0,0.15019488,15.02
9392-XBGTD,Male,No,No,Yes,27,20.6,581.85,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,556.2,Loyal,0,0.0016967156,0.17
9396-ZSFLL,Female,No,No,No,15,48.85,631.4,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,No,0,1,732.75,Established,0,0.21154062,21.15
9397-TZSHA,Female,No,No,No,69,24.6,1678.05,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),No,0,0,1697.4,Loyal,0,0.00699338,0.7
9398-MMQTO,Male,No,No,No,3,74.45,221.1,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Credit card (automatic),No,1,1,223.35,New,0,0.37876484,37.88
9399-APLBT,Female,No,Yes,No,1,74.7,74.7,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,74.7,New,1,0.8438649,84.39
9402-CXWPL,Female,No,No,No,70,98.9,6838.6,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Electronic check,No,1,0,6923.0,Loyal,0,0.20109525,20.11
9402-ORRAH,Female,Yes,No,No,15,91.5,1400.3,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,1372.5,Established,0,0.6375635,63.76
9402-ROUMJ,Female,No,Yes,Yes,67,100.25,6689.0,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Bank transfer (automatic),Yes,1,0,6716.75,Loyal,0,0.0036042572,0.36
9405-GPBBG,Female,No,No,No,64,110.5,7069.25,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,1,0,7072.0,Loyal,0,0.06208771,6.21
9408-HRXRK,Female,No,Yes,Yes,45,105.15,4730.9,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Electronic check,Yes,1,1,4731.75,Loyal,0,0.086345725,8.63
9408-SSNVZ,Female,No,No,Yes,4,70.15,268.35,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,280.6,New,1,0.5552816,55.53
9411-TPQQV,Female,No,No,No,40,54.55,2236.2,DSL,Yes,No,No,Yes,Yes,Yes,One year,Bank transfer (automatic),Yes,0,0,2182.0,Loyal,0,0.09879512,9.88
9412-ARGBX,Female,No,No,No,48,95.5,4627.85,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Mailed check,Yes,1,0,4584.0,Loyal,1,0.08819106,8.82
9412-GHEEC,Male,No,No,No,40,104.8,4131.95,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),No,1,1,4192.0,Loyal,1,0.4148806,41.49
9415-DPEWS,Female,No,No,No,18,88.35,1639.3,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Electronic check,Yes,1,1,1590.3,Established,1,0.521078,52.11
9415-TPKRV,Female,No,Yes,Yes,8,55.75,446.8,DSL,No,Yes,No,No,No,No,Month-to-month,Electronic check,No,0,1,446.0,Established,0,0.10869691,10.87
9415-ZNBSX,Female,No,Yes,Yes,70,89.0,6293.2,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,0,0,6230.0,Loyal,0,0.0025326465,0.25
9418-RUKPH,Female,No,Yes,Yes,38,19.95,756.4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,Yes,0,0,758.1,Loyal,0,0.0018020854,0.18
9419-IPPBE,Female,No,Yes,Yes,51,90.15,4554.85,Fiber optic,No,No,Yes,No,No,Yes,One year,Electronic check,Yes,1,0,4597.65,Loyal,0,0.0076364367,0.76
9420-LOJKX,Female,No,No,Yes,15,99.1,1426.4,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Credit card (automatic),Yes,1,1,1486.5,Established,1,0.53834176,53.83
9424-CMPOG,Male,No,Yes,Yes,9,19.6,197.4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,No,0,0,176.4,Established,0,0.004914753,0.49
9426-SXNHE,Female,No,No,No,2,18.75,53.15,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),No,0,1,37.5,New,0,0.086309485,8.63
9430-FRQOC,Female,No,No,No,4,87.1,341.45,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Mailed check,Yes,1,1,348.4,New,1,0.7429699,74.3
9430-NKQLY,Male,No,Yes,Yes,72,25.1,1790.8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),Yes,0,0,1807.2,Loyal,0,0.00050320005,0.05
9432-RUVSL,Female,No,No,No,48,102.5,4904.25,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,1,0,4920.0,Loyal,0,0.078185715,7.82
9432-VOFYX,Male,No,No,No,17,70.8,1207.0,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,Yes,1,1,1203.6,Established,0,0.5002619,50.03
9435-JMLSX,Male,No,Yes,No,71,86.1,6045.9,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),Yes,0,0,6113.1,Loyal,0,0.012752625,1.28
9436-ZBZCT,Male,No,No,No,14,89.95,1178.4,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Electronic check,Yes,1,1,1259.3,Established,1,0.6676301,66.76
9441-QHEVC,Male,No,No,No,1,19.1,19.1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,19.1,New,0,0.14883077,14.88
9442-JTWDL,Female,No,No,No,11,20.05,237.7,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit card (automatic),No,0,0,220.55,Established,0,0.027538845,2.75
9443-JUBUO,Male,No,Yes,Yes,72,65.25,4478.85,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,0,0,4698.0,Loyal,0,0.0011007525,0.11
9444-JTXHZ,Male,No,Yes,No,1,76.2,76.2,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Electronic check,No,1,1,76.2,New,1,0.871453,87.15
9445-SZLCH,Female,No,Yes,No,36,97.35,3457.9,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Bank transfer (automatic),Yes,1,1,3504.6,Loyal,1,0.54578596,54.58
9445-ZUEQE,Male,No,Yes,Yes,27,85.2,2151.6,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Credit card (automatic),Yes,1,1,2300.4,Loyal,0,0.047200046,4.72
9447-YPTBX,Female,No,Yes,No,50,19.85,943.1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),Yes,0,0,992.5,Loyal,0,0.04694106,4.69
9448-REEVD,Male,No,Yes,No,1,44.7,44.7,DSL,No,No,No,No,No,No,Month-to-month,Credit card (automatic),No,0,1,44.7,New,1,0.43071645,43.07
9450-TRJUU,Male,No,No,No,35,83.15,2848.45,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Electronic check,No,1,1,2910.25,Loyal,0,0.43158016,43.16
9451-LPGOO,Male,No,No,No,7,86.8,620.35,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Electronic check,Yes,1,1,607.6,Established,1,0.685254,68.53
9451-WLYRI,Female,No,Yes,No,53,19.05,990.45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit card (automatic),No,0,0,1009.65,Loyal,0,0.026471702,2.65
9453-PATOS,Female,No,Yes,No,72,85.1,6155.4,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Mailed check,No,0,0,6127.2,Loyal,0,0.006850431,0.69
9462-MJUAW,Male,No,No,No,4,50.4,206.6,DSL,No,No,No,No,No,No,Month-to-month,Mailed check,No,0,1,201.6,New,1,0.38571513,38.57
9465-RWMXL,Male,No,Yes,No,32,78.9,2447.95,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Electronic check,Yes,1,1,2524.8,Loyal,1,0.6369097,63.69
9467-ROOLM,Female,No,No,No,25,19.05,461.3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,No,0,1,476.25,Loyal,0,0.041906234,4.19
9469-WEJBT,Male,No,Yes,No,37,90.35,3419.3,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Electronic check,Yes,1,1,3342.95,Loyal,0,0.38872242,38.87
9470-RTWDV,Male,No,Yes,Yes,26,82.0,2083.1,DSL,No,No,Yes,Yes,Yes,Yes,One year,Credit card (automatic),Yes,0,0,2132.0,Loyal,0,0.0064162486,0.64
9470-XCCEM,Male,No,Yes,Yes,35,89.65,3161.6,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Bank transfer (automatic),Yes,1,1,3137.75,Loyal,0,0.027868027,2.79
9470-YFUYI,Male,Yes,Yes,No,71,71.0,5012.1,DSL,Yes,Yes,No,Yes,Yes,No,One year,Bank transfer (automatic),Yes,0,0,5041.0,Loyal,0,0.032161705,3.22
9473-CBZOP,Female,No,No,No,28,59.0,1654.45,DSL,Yes,No,Yes,No,No,No,One year,Mailed check,No,0,0,1652.0,Loyal,0,0.02805674,2.81
9474-PHLYD,Female,No,No,No,15,59.45,892.65,DSL,No,No,Yes,No,No,Yes,Month-to-month,Electronic check,Yes,0,1,891.75,Established,1,0.45707655,45.71
9475-NNDGC,Male,No,Yes,No,71,113.15,7953.25,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Bank transfer (automatic),Yes,1,0,8033.65,Loyal,0,0.2701467,27.01
9477-LGWQI,Male,No,Yes,No,70,80.15,5600.15,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Credit card (automatic),Yes,0,0,5610.5,Loyal,0,0.04713979,4.71
9479-HYNYL,Female,No,Yes,No,71,80.7,5705.05,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),Yes,0,0,5729.7,Loyal,0,0.015846841,1.58
9480-BQJEI,Male,No,No,No,62,92.3,5731.45,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Bank transfer (automatic),Yes,1,0,5722.6,Loyal,0,0.057859376,5.79
9481-IEBZY,Male,Yes,Yes,No,72,112.9,8061.5,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Credit card (automatic),Yes,1,1,8128.8,Loyal,0,0.11880454,11.88
9481-SFCQY,Female,No,No,Yes,14,59.8,824.85,DSL,No,No,Yes,No,Yes,No,Month-to-month,Credit card (automatic),Yes,0,1,837.2,Established,0,0.16816242,16.82
9481-WHGWY,Female,No,Yes,Yes,70,75.35,5437.75,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Credit card (automatic),No,0,0,5274.5,Loyal,0,0.0074774944,0.75
9483-GCPWE,Male,No,No,Yes,9,20.1,190.25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,No,0,0,180.9,Established,0,0.0086524645,0.87
